filename,Rice_or_chips,Diet,Cuisine_org,Cuisine,Dish_name,Home_or_restaurant,Ingredients,Healthiness_rating,Healthiness_rating_int,Likeness,Likeness_int,Benchmark_A
002151.jpg,Rice,non_vegetarian,chinese,chinese,egg_fried_rice,home,"egg,rice,oil,onion,spices,salt",healthy,4.0,like,4.0,Test
002153.jpg,Chips,non_vegetarian,chinese,chinese,chicken_butterfly,nando's,"chicken_breast_with_peri_peri_sauce,with_spicy_rife_and_mashed_potato_with_butter",healthy,4.0,strongly_like,5.0,Train
002156.jpg,Rice,vegan,indian,indian,lentil_rice,home,"red_lentils,basmati_rice,ghee,cumin,cloves,_ginger-garlic_
paste,_cinnamon_stick,_tomato,coriander,red_chilli_powder",very_healthy,5.0,dislike,2.0,Test
002159.jpg,Rice,non_vegetarian,chinese,chinese,broccoli_egg_fried_rice,home,"egg,rice,broccoli,soy_sauce",healthy,4.0,like,4.0,Test
002161.jpg,Rice,non_vegetarian,french,french,white_rice,home,"ham,rice,zucchini",very_healthy,5.0,strongly_like,5.0,Train
002163.jpg,Rice,vegan,indian,indian,red_lentils_rice,home,"red_lentils,oil,salt,onions,rice",very_healthy,5.0,strongly_like,5.0,Train
002174.jpg,Rice,vegan,asian,asian,vegetable_and_tofu_stir_fry,home,"garlic,ginger,red_pepper,yellow_pepper,mushroom,mange_tout,bean_sprouts,soy_sauce,cornflour,coconut_milk,brown_rice,tofu",very_healthy,5.0,like,4.0,Train
002183.jpg,Rice,non_vegetarian,kerala,kerala,meen_pollichathu,home,"pomfret,coconut,tamarind,ginger,garlic,green_chilies,curry_leaves,turmeric_powder,red_chili_powder,coriander_powder,curry_leaves,slat,coconut_oil,rice",healthy,4.0,strongly_like,5.0,Train
002189.jpg,Rice,vegan,indian,indian,rice_with_chickpeas_curry,home,"boiled_rice,chickpeas,onion,green_chilli,chilli_powder,turmeric_powder,salt,coriander_powder,coconut_milk",healthy,4.0,neutral,3.0,Train
002192.jpg,Rice,vegetarian,mexican,mexican,veg_pulao,homemade,"basmati_rice,vegetables,cooking_oil,spices_and_seasonings,onions,ginger-garlic_paste,fresh_herbs,salt,water,nuts_and_raisins",neutral,3.0,neutral,3.0,Train
002194.jpg,Rice,vegetarian,indian,indian,vegetable_fried_rice,home,"rice,mixed_vegetables,fried_rice_masala,oil,onions,salt",healthy,4.0,like,4.0,Train
002195.jpg,Rice,vegan,indian,indian,ghee_rice,home,"basmati_rice,ghee,onion,water,green_chili,salt,cashewnuts,raisins,cinnamon,cloves,cardamoms,star_anise,bay_leaf",very_healthy,5.0,strongly_like,5.0,Test
002197.jpg,Chips,non_vegetarian,american,american,beef_burger_and_fries,resturaunt,"angus_beef_patty,lettuce,onion_ring,turkey_bacon,jalapeño,double_cheese,house_naga_sauce,served_in_a_toasted_brioche_bun",neutral,3.0,strongly_like,5.0,Train
002204.jpg,Rice,non_vegetarian,asian,asian,salmon_and_herb_rice,home,"salmon,rice,onion,oil,spices",healthy,4.0,neutral,3.0,Train
002205.jpg,Rice,non_vegetarian,pakistani,pakistani,"chicken_korma,rice,salad,bread",curve,"chicken,rice,oil,salt,pepper,tomato,pea,cucumber,olives,yogurt,flour",healthy,4.0,neutral,3.0,Train
002213.jpg,Rice,non_vegetarian,chinese,chinese,chicken_fried_rice,hong_kong_restaurant,"chicken,rice,egg,vegetable_oil,soy_sauce,sesame_oil,onions,peas,carrots,green_onions",healthy,4.0,strongly_like,5.0,Test
002216.jpg,Chips,non_vegetarian,british,british,halloumi_gyro,restaurant,"gluten,egg,dairy,mustard,sulphite,oil",neutral,3.0,dislike,2.0,Train
002221.jpg,Rice,vegetarian,indian,indian,potato_rice_dal,home,"potatoes,onions,tomatoes,green_chillies,cumin_seeds,turmeric_powder,sal,pulse",neutral,3.0,like,4.0,Train
002223.jpg,Rice,non_vegetarian,arab,arab,battered_cod_and_rice,home,"rice,pre-battered_cod",healthy,4.0,neutral,3.0,Train
002235.jpg,Rice,non_vegetarian,indian,indian,kadai_chicken_&_rice,home,"chicken,olive_oil,salt,spices,garlic,ginger,capsicum_&_tomato",healthy,4.0,strongly_like,5.0,Test
002237.jpg,Rice,vegetarian,indian,indian,chickpea_and_rice_with_salad,home,"chickpea,rice,salt,red_pepper,salt,garam_masala,carrot,cucumber,sunflower_oil",healthy,4.0,strongly_like,5.0,Train
002252.jpg,Chips,non_vegetarian,portuguese,portuguese,peri_peri_chicken,nando's,"chicken_breast,lemon_herb_sauce,fries",unhealthy,2.0,strongly_like,5.0,Train
002258.jpg,Rice,vegetarian,indian,indian,pulao,home,"rice,green_peas,tomato,potato,spices",healthy,4.0,like,4.0,Train
002259.jpg,Rice,vegetarian,indian,indian,mashed_potatoes_and_dal_rice,home,"potato,dal,onion,rice,spices,oil,coriander_leaves",very_healthy,5.0,neutral,3.0,Train
002266.jpg,Rice,non_vegetarian,indian,indian,chicken_biryani_with_raita,home,"chicken,basmati_rice,onions,tomatoes,ginger_garlic_paste,cardamom,cloves,cinnamon,bay_leaves,yogurt,mint,coriander,ghee,chicken_stock",unhealthy,2.0,neutral,3.0,Train
002272.jpg,Rice,vegetarian,indian,indian,chickpea_and_rice,home,"chickpea,rice,tomato,onion,garlic,indian_spices",healthy,4.0,strongly_like,5.0,Train
002277.jpg,Chips,non_vegetarian,american,american,fiery_chicken_tender_with_fries,restaurant,"herbs_and_cheese_bread,chicken,chili_powder,jalapenos,tomatoes,potatoes,garlic,ginger,coriander,salt",neutral,3.0,neutral,3.0,Test
002283.jpg,Rice,vegan,indian,indian,vegetable_pilau,home,"basmati_rice,oil,onion,green_chilies,ginger,peas,beans,bay_leaf,cloves,cumin_seeds,cinnamon_sticks,garam_masala,turmeric_powder",very_healthy,5.0,strongly_like,5.0,Test
002284.jpg,Rice,non_vegetarian,arab,arab,marianated_chicken_fillet_&_rice,home,"rice,chicken,marinade_(mixed_spices,tomato_and_peri_sauce)",neutral,3.0,like,4.0,Test
002288.jpg,Rice,non_vegetarian,thai,thai,mushroom_and_egg_sauce_with_rice,home,"mushrooms,eggs,butter,garlic,onions,salt,mixed_herbs_seasoning,red_chilli_powder,milk,cheese,water,rice",healthy,4.0,strongly_like,5.0,Test
002293.jpg,Rice,non_vegetarian,indian,indian,rice_and_chicken_curry,home,"chicken,rice,onion,garlic,ginger,vegtable_oil,curry_paste,milk,tomato_sauce,salt,black_pepper,broccoli,potato",neutral,3.0,neutral,3.0,Train
002298.jpg,Chips,vegetarian,italian,italian,polenta_chips,restaurant,"polenta,salt,parmesan,butter",unhealthy,2.0,like,4.0,Train
002302.jpg,Rice,non_vegetarian,turkish,turkish,chicken_kehab,efes,"chicken,rice,tomato,pepper",neutral,3.0,like,4.0,Train
002303.jpg,Rice,non_vegetarian,indian,indian,chicken_masala_and_rice,home,"chicken,green_chill,onion,turmeric_powder,greek_yogurt,garam_masala,garlic_cloves,red_chilli_powder,chicken_masala,basmati_rice,sunflower_oil,lemon_juice,salt,water",healthy,4.0,like,4.0,Train
002307.jpg,Rice,non_vegetarian,chinese,chinese,hotpot_beef_with_rice,home,"beef,rice",neutral,3.0,strongly_like,5.0,Train
002318.jpg,Rice,vegetarian,indian,indian,dal_rice,home,"toor_dal,onions,white_rice,turmeric_powder,green_chilli,garlic,tomato,salt,vegetable_oil,mustard,cumin_seeds,red_chilli,asafoetida,onion,kashmiri_red_chilli_powder",very_healthy,5.0,strongly_like,5.0,Train
002330.jpg,Rice,non_vegetarian,indian,indian,"rice_with_mixed_vegetable_curry,french_beans_stir_fry,sardines_fry_and_bittergourd_fry",home,"white_rice,french_beans,carrot,potato,aubergine,radish,sunflower_oil,turmeric_powder,salt,turmeric,water",very_healthy,5.0,strongly_like,5.0,Train
002332.jpg,Chips,non_vegetarian,american,american,fried_chicken_and_chips,resturant,"chicken_wings,fries,flour,all_spice,salt",unhealthy,2.0,neutral,3.0,Train
002339.jpg,Rice,vegetarian,chinese,chinese,lu_fan_(braised_rice),home,"rice,muchroom,tofu,carrot,corn_shoots,chinese_cabbage,fungus,bamboo_shoots,egg",healthy,4.0,strongly_like,5.0,Train
002344.jpg,Rice,non_vegetarian,indian,indian,chicken_biryani,home,"onion,white_rice,chicken,whole_spices,oil,tomato,ginger_garlic_paste,green_chillis",neutral,3.0,strongly_like,5.0,Test
002345.jpg,Chips,non_vegetarian,british,british,chicken_pasta,the_curve,"chicken,cheese,pasta,potato,cabbage,spinach,pea",healthy,4.0,like,4.0,Train
002346.jpg,Rice,non_vegetarian,uzbek,uzbek,uzbek_plov,home,"lamb,rice,carrot,sweetcorn,sweet_carrots,onion,salt,pepper,olive_oil",neutral,3.0,strongly_like,5.0,Test
002348.jpg,Chips,non_vegetarian,american,american,hamburger_with_fries,mc_donalds,"bread,meat,cheese,tomato_sauce,potato,onion",very_unhealthy,1.0,strongly_like,5.0,Train
002354.jpg,Rice,non_vegetarian,chinese,chinese,sweet_and_sour_curry,home,"chicken,peppers,onion,pineapple,vinegar,sugar,rice,chillies",neutral,3.0,strongly_like,5.0,Train
002358.jpg,Rice,non_vegetarian,chinese,chinese,potato_and_chicken_stew_with_rice,home,"potato,chicken,rice",neutral,3.0,like,4.0,Train
002361.jpg,Rice,vegan,indian,indian,vegetable_pilau,home,"onion,garlic,celery,carrot,bell_pepper,chickpeas,tomato,broccoli,rice,turmeric,black_pepper,stock_cubes",very_healthy,5.0,like,4.0,Train
002365.jpg,Chips,non_vegetarian,british,british,chicken_gyro,restaurant,"gluten,egg,dairy,celery_mustard,sulphite,oil",healthy,4.0,neutral,3.0,Test
002366.jpg,Rice,non_vegetarian,nigerian,nigerian,rice_with_salmon,home,"rice,palm_oil,sunflower_oil,tomatoes,salmon,thyme,garlic,maggi,curry_powder,chilli_pepper,chicken_stock,salt,spinach",neutral,3.0,strongly_like,5.0,Test
002373.jpg,Rice,vegetarian,indian,indian,yoghurt_and_chickpea_flour_curry_with_rice,home,"yoghurt,chickpea_flour,olive_oil,curry_leaves,garlic,onion,rice",healthy,4.0,like,4.0,Test
002381.jpg,Chips,vegan,american,american,mcplant_and_fries,mcdonald's,"plant_based_burger,iceberg_lettuce,tomato,ketchup,vegan_cheese,pickles,onions,mustard,sesame_bun,vegan_sandwich_sauce,fries",very_unhealthy,1.0,like,4.0,Train
002382.jpg,Rice,vegetarian,indian,indian,tamarind_rice,home,"channa_dal,urad_dal,coriander,black_pepper,fenugreek,red_chillies,asafoetida,groundnut_oil,mustard,turmeric_powder,peanuts,tamarind,salt",healthy,4.0,strongly_like,5.0,Train
002385.jpg,Rice,non_vegetarian,chinese,chinese,tuna_rice,home,"rice,tuna,garlic,soy_sauce",healthy,4.0,neutral,3.0,Test
002390.jpg,Rice,vegetarian,indian,indian,dal_and_rice_meal,restaurant,"rice,cucumber,chickpea,potato,tomato,coconut,farina,ghee,lettuce,indian_spices",neutral,3.0,like,4.0,Train
002396.jpg,Rice,vegetarian,indian,indian,poha,home,"flattened_rice,peanuts,potato,onions,lemon_juice,indian_spices",healthy,4.0,strongly_like,5.0,Train
002404.jpg,Rice,vegetarian,indian,indian,poha,home,"flattened_rice,turmeric,green_chili,salt,vegetable_oil,parsley",healthy,4.0,strongly_like,5.0,Test
002415.jpg,Chips,non_vegetarian,american,american,mcdonald's_filet-o-fish,mcdonald's,"bread,cheese,fish,potato,",very_unhealthy,1.0,strongly_like,5.0,Train
002417.jpg,Rice,non_vegetarian,indian,indian,rice_with_meat_curry_and_lentil_curry,home,"rice,meat_curry,lentil_curry",healthy,4.0,like,4.0,Test
002419.jpg,Rice,non_vegetarian,british,british,cajun_chicken,restaurant,"celery,mustard,sulphites,oil",healthy,4.0,like,4.0,Train
002422.jpg,Rice,vegan,indian,indian,steamed_rice_with_green_pigeon_peas,home,"steamed_rice,green_pigeon_peas,cooking_oil,mustard_seeds,cumin_seeds,curry_leaves,green_chilies,ginger,turmeric_powder,tomatoes,coriander_powder,red_chili_powder,salt,water,coriander_leaves,sliced_onions,sliced_cucumber,pickle",healthy,4.0,neutral,3.0,Test
002442.jpg,Chips,non_vegetarian,british,british,crab_fillet_bun_with_cereal,home,"cereal,bun,crab_fillet",healthy,4.0,like,4.0,Train
002450.jpg,Rice,vegetarian,indian,indian,red_kidney_beans_curry_and_rice,home,"rice,onion,red_kidney_beans,tomatoes,oil,spices,ginger_garlic,ghee",healthy,4.0,strongly_like,5.0,Train
002457.jpg,Chips,non_vegetarian,united_kingdom,british,chicken_wings_with_chips,restaurant,"chicken_wings,salt,black_pepper,garlic_powder,onion_powder,paprika,cayenne_pepper,large_potatoes,vegetable_oil",unhealthy,2.0,dislike,2.0,Train
002463.jpg,Rice,vegetarian,indian,indian,palau,home,"rice,vegetables,salt,ginger",healthy,4.0,like,4.0,Train
002468.jpg,Rice,non_vegetarian,indian,indian,non-veg_thali,home,"for_chapati:_whole_wheat_flour_(atta),water,salt,cooking_oil,for_rice:_rice,water,salt,for_chicken_curry:_chicken_pieces,onions,tomatoes,ginger-garlic_paste,red_chili_powder,garam_masala,turmeric_powder,coriander_powder,cooking_oil,salt,water,for_chicken_kebab:_chicken_pieces,yogurt,ginger-garlic_paste,red_chili_powder,turmeric_powder,garam_masala,coriander_powder,cumin_powder,lemon_juice,cooking_oil,salt,",neutral,3.0,like,4.0,Train
002469.jpg,Rice,non_vegetarian,korean,korean,chicken_katsu_bento_box,korean_street_food,"chicken,rice,sesame_seeds,cucumber,greens,oil,vinegar",neutral,3.0,neutral,3.0,Train
002472.jpg,Rice,vegetarian,indian,indian,pulao,home,"rice,vegetables,butter,turmeric,sugar",healthy,4.0,dislike,2.0,Train
002483.jpg,Rice,non_vegetarian,american,american,chipotle,home,"rice,cilantro,lime,chicken,broccoli",very_healthy,5.0,strongly_like,5.0,Train
002490.jpg,Rice,non_vegetarian,korean,korean,chicken_stir_fry,home,"chicken_breast,rice,carrot,peppers,beansprout,bamboo_shoots,cabbage,pack_choi,sesame_seeds,vegetable_oil",healthy,4.0,strongly_like,5.0,Train
002494.jpg,Rice,non_vegetarian,indian,indian,"special_byriani,veggie_stew_and_samosas",restaurant,"rice,lamb_meat,chicken_meat,prawns,coriander,chili,oil,garlic,green_beans,potatoes,carrots,sweetcorn,chickpeas,onion,broccoli,phyllo_pastry",neutral,3.0,like,4.0,Test
002496.jpg,Rice,non_vegetarian,american,american,chicken_and_rice_with_broccolli,home,"chicken,rice,broccolli,salt,pepper,paprika,garlic_powder",very_healthy,5.0,like,4.0,Train
002500.jpg,Rice,vegetarian,indian,indian,dal_makhni_and_rice,restaurant,"dal,rice_and_indian_spices",neutral,3.0,strongly_like,5.0,Test
002502.jpg,Rice,vegetarian,indian,indian,spiced_potato_with_deep-fried_bread_and_rice_pudding,home,"potato,oil,coriander,cumin_powder,salt,turmeric_red_chili_powder,wheat_flour,milk,white_rice,sugar,dry_fruit,",unhealthy,2.0,like,4.0,Test
002504.jpg,Rice,vegetarian,indian,indian,"rice,potato,coleslaw,salad",home,"rice,potato,coleslaw,onion,cucumber,lettuce,carrot",healthy,4.0,like,4.0,Test
002506.jpg,Rice,non_vegetarian,mediterranean,mediterranean,chicken_egg_rice,home,"eggs,rice,chicken,mushrooms,parsey",healthy,4.0,like,4.0,Test
002507.jpg,Rice,non_vegetarian,pakistan,pakistani,chicken_kofta_with_rice,home,"chicken_mince,onion,garlic,turmeric,chilli_powder,garam_masala,ginger,tomato_puree,coriander_powder,salt,fresh_cream,vegetable_oil,honey,rice",neutral,3.0,neutral,3.0,Test
002508.jpg,Rice,vegan,chinese,chinese,cooked_rice,home,rice,neutral,3.0,strongly_like,5.0,Test
002509.jpg,Rice,non_vegetarian,colombian,colombian,beef_stew_with_rice,home,"beef,rice,lentils,sausage,carrots",healthy,4.0,strongly_like,5.0,Train
002514.jpg,Rice,non_vegetarian,chinese,chinese,curry_fried_rice,home,"curry,rice,bacon,onions,eggs",healthy,4.0,like,4.0,Test
002518.jpg,Rice,vegetarian,indian,indian,sambar_rice,home,"sambar_powder,carrot,tomato,onion,papad,spices",very_healthy,5.0,neutral,3.0,Test
002523.jpg,Rice,non_vegetarian,south_asian,south_asian,"rice,chicken_and_vegetables",home,"rice,onion,vegetable_oil,salt",very_healthy,5.0,like,4.0,Train
002529.jpg,Chips,non_vegetarian,american,american,burger_and_fries,home,"beef,lettuce,onion,bacon,tomato,potato,ketchup,bread_bun,cheese",unhealthy,2.0,like,4.0,Test
002541.jpg,Rice,non_vegetarian,indian,indian,biryani,home,"cloves,cinomon,oil,onion,tomato,red_chilly_powder,ginger-_garlic_paste,rice,salt",healthy,4.0,like,4.0,Train
002545.jpg,Rice,vegetarian,indian,indian,sauce'_or_'relish_for_rice’__(curry_sauce)_with_rice,home,"ingredients:
for_the_curry_sauce:
2_tablespoons_cooking_oil
1_onion,finely_chopped
2_cloves_garlic,minced
1-inch_piece_of_ginger,grated
2_tablespoons_curry_powder_(adjust_to_taste)
1_teaspoon_turmeric_powder
1_teaspoon_cumin_powder
1_teaspoon_coriander_powder
1/2_teaspoon_chili_powder_(adjust_to_taste)
1_can_(14_oz)_diced_tomatoes
1_cup_vegetable_broth_or_water
salt_and_pepper_to_taste
1/2_cup_coconut_milk_(optional_for_a_creamier_curry)
fresh_cilantro_leaves_for_garnish
for_the_curry_rice:
1_cup_long-grain_rice_(basmati_or_any_variety_you_prefer)
2_cups_water
mixed_vegetables_(e.g.,carrots,peas,bell_peppers),chopped
protein_of_your_choice_(chicken,beef,tofu,etc.),cooked_and_cut_into_bite-sized_pieces
salt_to_taste",healthy,4.0,like,4.0,Test
002552.jpg,Rice,vegetarian,indian,indian,mung_curry_rice,home,"green_beans,oil,rice,salt,onion,ginger,garlic,carrot,green_chilli,turmeric",very_healthy,5.0,like,4.0,Train
002556.jpg,Rice,non_vegetarian,chinese,chinese,spicy_rice_noodles,restaurant,"bean_sprout,pickle_mustard,rice_noodles,miced_pork,lettuce,beef_meatball,chilli,salt",very_unhealthy,1.0,strongly_like,5.0,Train
002565.jpg,Rice,non_vegetarian,pakistani,pakistani,lamb_pulao,home,"lamb_chops,corriander_powder,salt,garam_masala,ginger,garlic,onion,oil,basmati_rice",healthy,4.0,strongly_like,5.0,Train
002571.jpg,Chips,non_vegetarian,american,american,"chicken_burger_with_onion_rings,fries_and_barbeque_sauce",restaurant,"chicken,bread,lettuce,tomato,oinion,mayonise,cheese,oil,potato,salt",unhealthy,2.0,neutral,3.0,Test
002590.jpg,Rice,vegetarian,indian,indian,slow_cooked_potato_curry(dum_aloo)__with_rice,home,"ingredients:
for_the_potatoes:
500_grams_baby_potatoes_(or_regular_potatoes,cut_into_bite-sized_pieces)
1/2_cup_yogurt_(curd)
1/2_teaspoon_turmeric_powder
salt,to_taste
for_the_gravy:
2_tablespoons_oil_or_ghee_(clarified_butter)
1_large_onion,finely_chopped
2-3_cloves_of_garlic,minced
1-inch_piece_of_ginger,grated
2-3_green_chilies,slit_(adjust_to_your_spice_preference)
2_large_tomatoes,finely_chopped
1/2_cup_tomato_puree_(canned_or_homemade)
1_teaspoon_cumin_seeds
1_teaspoon_coriander_powder
1/2_teaspoon_cumin_powder
1/2_teaspoon_turmeric_powder
1_teaspoon_red_chili_powder_(adjust_to_your_spice_preference)
1_teaspoon_garam_masala
salt,to_taste
1/4_cup_fresh_cream_(optional)
fresh_coriander_leaves,chopped,for_garnish",healthy,4.0,like,4.0,Test
002592.jpg,Chips,non_vegetarian,american,american,burger_and_chips,shake_shack,"chicken_fillet,lettuce,pickles,mayo,potato_chips",very_healthy,5.0,neutral,3.0,Train
002606.jpg,Chips,non_vegetarian,english,english,fish_and_chips,restaurant,"cod,chips",unhealthy,2.0,like,4.0,Train
002607.jpg,Rice,vegetarian,indian,indian,paneer_fried_rice,home,"rice,cottage_cheese,onion,ginger,garlic,red_chilli_powder,curd,tumeric,oil,salt",healthy,4.0,strongly_like,5.0,Train
002614.jpg,Rice,non_vegetarian,asian,asian,rice_with_mince_beef,home,"rice,mince_beef,sweetcorn,carrots,broccoli",healthy,4.0,like,4.0,Train
002623.jpg,Rice,vegetarian,indian,indian,haricot_and_rice,home,"haricot_beans,spices,salt,oil,onion,rice",healthy,4.0,like,4.0,Test
002624.jpg,Rice,vegetarian,indian,indian,string_hopper_with_green_gram,home,"rice_flour,green_gram,tomato,onion,grated_cocunut,salt,chilli_powder,turmeric_powder,green_chilli,coriander_powder",healthy,4.0,strongly_like,5.0,Train
002631.jpg,Rice,vegetarian,indian,indian,brown_lentil_curry_and_rice,home,"rice,brown_lentils,onion,tomato,green_chilli,ginger,garlic,cumin_seeds,bay_leaves,cinnamon_stick,warming_spices,tumeric_powder,red_chilli_powder,lemon_juice,oil,salt",very_healthy,5.0,strongly_like,5.0,Train
002632.jpg,Rice,non_vegetarian,british,british,stir-fried_rice_with_sticky_chicken,home,"chicken_drumsticks,rice,soy_sauce,pepper,carrot,sweetcorn,garlic,ginger,sesame_oil,vegetable_oil",neutral,3.0,like,4.0,Train
002636.jpg,Chips,vegetarian,american,american,chips,restaurant,potatos,unhealthy,2.0,strongly_like,5.0,Train
002638.jpg,Chips,vegetarian,american,american,cheese_french_fries,home,"frozen_fries,butter,cheese,chilli_flakes,oregano,fresh_parsley,mayonnaise,tomato_ketchup",very_unhealthy,1.0,strongly_like,5.0,Train
002645.jpg,Rice,non_vegetarian,bangladeshi,bangladeshi,chicken_heart_and_liver_curry_with_rice,home,"chicken_heart,chicken_liver,garam_masala,cardamom,_cinnamon,black_pepper,bay_leaf,clove,turmeric,potato,garlic,ginger,onion,vegetable_oil,salt,red_chilli_powder,green_chilli,rice,",neutral,3.0,like,4.0,Train
002646.jpg,Rice,vegetarian,indian,indian,pigeon_peas_curry_with_steamed_rice,home,"pigeon_peas,tomato,onion,ginger_garlic_paste,ghee,spices,rice,salt,curry_leaves,water",very_healthy,5.0,neutral,3.0,Train
002654.jpg,Rice,vegetarian,indian,indian,veg_curry-rice,restaurant,"pulao:_mixed_vegetables,cooking_oil,onion,ginger-garlic_paste,tomatoes,spices,salt,water,fresh_herbs,sliced_almond_or_cashews,fresh_cilantro_leaves._
rice:_rice,water,salt",healthy,4.0,dislike,2.0,Test
002658.jpg,Rice,vegetarian,chinese,chinese,schezwan_fried_rice,home,"rice,onion,carrot,spring_onion,capsicum,oil,soy_sauce,red_chilli_sauce,green_chilli_sauce,vinegar,garlic,salt",healthy,4.0,like,4.0,Test
002665.jpg,Chips,non_vegetarian,american,american,chicken_and_chips,shake_shack,"chicken,potato_chips",very_unhealthy,1.0,neutral,3.0,Train
002666.jpg,Rice,non_vegetarian,south_asian,south_asian,chicken_leg_and_rice,home,"rice,onion,vegetable_oil,salt",very_healthy,5.0,strongly_like,5.0,Train
002670.jpg,Rice,non_vegetarian,mexican,mexican,burrito_bowl,restaurant,"mexican_rice,chicken,_sweetcorn_salsa,cheese,sour_cream,black_beans,salsa_verde,guacamole",healthy,4.0,like,4.0,Test
002675.jpg,Rice,non_vegetarian,south-indian,south_indian,rice_with_chicken_curry,home,"basmati_rice,chicken,onion,oil,garlic,ginger,tomatoes,yogurt,coriander_leaves",neutral,3.0,strongly_like,5.0,Train
002681.jpg,Chips,non_vegetarian,american,american,chicken_bucket_and_chips,kfc,"corn_flour,potato,baking_soda,chicken,oil,pepper",very_unhealthy,1.0,neutral,3.0,Test
002682.jpg,Rice,vegetarian,indian,indian,dal_khichadi,home,"gram_beans,spices,salt,oil,rice,corriander",neutral,3.0,like,4.0,Train
002685.jpg,Rice,non_vegetarian,japanese,japanese,teriyaki_chicken_rice,restaurant,"rice,teriyaki_sauce,soy_sauce,water,sake,mirin,potato_starch,garlic_puree,sesame_oil,honey,rapeseed_oil,ginger_puree",neutral,3.0,like,4.0,Test
002690.jpg,Rice,non_vegetarian,arab,arab,chicken_&_rice,home,"rice,chicken,mixed_spices",healthy,4.0,strongly_like,5.0,Test
002692.jpg,Rice,non_vegetarian,madeiran,madeiran,black_scabbard_fish,home,"black_scabbard_fish,onion,rice,rocket,feta,olives",healthy,4.0,like,4.0,Test
002695.jpg,Chips,non_vegetarian,portuguese,portuguese,chicken_wrap_with_fries,roosters_piri_piri,"tortilla_wrap,chicken,olive_oil,piri_piri_sauce,cheddar_cheese,mayonnaise,lettuce,potato_fries",healthy,4.0,strongly_like,5.0,Train
002705.jpg,Chips,non_vegetarian,south_african,south_african,peri_peri_chicken_with_chips_and_spicy_rice,resturant,"peri_peri_chicken:_butterfly_chicken_breasts,peri_peri_sauce,lemon_juice,garlic,paprika,oregano,thyme,black_pepper,olive_oil,salt.____peri_peri_chips:__potatoes,salt,peri_peri_seasoning._____spicy_rice:__rice,cumin,paprika,turmeric,chilli_powder,coriander",healthy,4.0,strongly_like,5.0,Test
002718.jpg,Rice,vegetarian,south_indian,south_indian,tomato_bath,home,"rice,onion,chilli,chilli_powder,tomato,salt,indian_spices",healthy,4.0,neutral,3.0,Train
002719.jpg,Rice,non_vegetarian,asian,asian,rice_with_mince_beef,home,"rice,mince_beef,sweetcorn,carrots,broccoli",healthy,4.0,like,4.0,Train
002720.jpg,Chips,vegetarian,indo-chinese,indo_chinese,crispy_honey_chilli_potato,restaurant,"potatoes,honey,chili_sauce,spices",healthy,4.0,strongly_like,5.0,Train
002721.jpg,Rice,vegan,indian,indian,poha,home,"beaten_rice_flakes,turmeric,salt,corriander,green_chilli,onion,mustard_seeds,water",very_healthy,5.0,strongly_like,5.0,Test
002728.jpg,Rice,vegan,south_indian,south_indian,spiced_tomato_rice,home,"tomato,onion,rice,coriander_powder,chilli_powder,biryani_masala,salt,sesame_oil,ginger-garlic_paste",healthy,4.0,like,4.0,Test
002729.jpg,Rice,vegetarian,indian,indian,dal_rice,home,"rice,toor_dal,spices,salt",very_healthy,5.0,strongly_like,5.0,Train
002734.jpg,Chips,non_vegetarian,british,british,salmon_and_sweet_potato_chips,home,"salmon,tomato_sauce,galic,sweet_potato,olive_oil,dill",healthy,4.0,like,4.0,Train
002735.jpg,Chips,vegetarian,american,american,cheesy_french_fries,home,"potato,cheddar_cheese,pepper,tomato_sauce,mayonaise,vegetable_oil",unhealthy,2.0,like,4.0,Test
002736.jpg,Rice,vegan,indian,indian,potato_and_chickpea_curry,home,"potato,onion,chickpeas,garlic,ginger,ground_coriander,paprika,cumin,turmeric,cloves,ground_mustard,chilli_powder,olive_oil,tomatoes,coconut_milk,basmati_rice,fresh_coriander,black_pepper,scotch_bonnet_chilli,lime_juice",healthy,4.0,strongly_like,5.0,Test
002737.jpg,Chips,vegan,belgian,belgian,garlic_french_fries,home,"potato,garlic_powder,salt,olive_oil",healthy,4.0,like,4.0,Train
002751.jpg,Rice,non_vegetarian,chinese,chinese,egg_fried_rice,home,"egg,rice,spam",neutral,3.0,neutral,3.0,Train
002752.jpg,Rice,non_vegetarian,indian,indian,sea_food_platter,home,"prawn,crab,chillies,pepper,tomato,onion,sunflower_oil",healthy,4.0,strongly_like,5.0,Test
002753.jpg,Rice,non_vegetarian,ghanian,ghanian,rice_and_peas,home,"black_eyed_beans,rice,cocunut_oil,onions,dried_millet,chilli,chives",healthy,4.0,strongly_like,5.0,Train
002756.jpg,Rice,vegetarian,indian,indian,muradabadi_dal_with_rice,home,"chickpeas,rice,tomatoes,turmeric,coriander_powder,curry_leaves,clarified_butter,salt,water",very_healthy,5.0,strongly_like,5.0,Train
002758.jpg,Rice,non_vegetarian,chinese,chinese,hotpot_w/_rice,home,"tomato_soup_base,tofu,chinese_cabbage,corn,mushroom,pork_ball,bok_choy,fish_plate,rice",neutral,3.0,strongly_like,5.0,Test
002766.jpg,Chips,non_vegetarian,american,american,burger_and_chips,mcdonalds,"beef,lettuce,gherkin,tomatoes,potatoes,salt,mayonnaise,ketchup,cheese",healthy,4.0,neutral,3.0,Train
